,League,Year,Date,Time,H_Code,H_Team,A_Code,A_Team,H_Goals,A_Goals,Result
13292,spn,2019,11/07/2020,,ATM,Ath Madrid,BET,Betis,1,0,H
13293,spn,2019,12/07/2020,,ESP,Espanol,EIB,Eibar,0,2,A
13294,spn,2019,12/07/2020,,LEV,Levante,ATH,Ath Bilbao,1,2,A
13295,spn,2019,12/07/2020,,LEG,Leganes,VAL,Valencia,1,0,H
13296,spn,2019,12/07/2020,,SEV,Sevilla,MLL,Mallorca,2,0,H
13297,spn,2019,13/07/2020,,ALA,Alaves,GET,Getafe,0,0,D
13298,spn,2019,13/07/2020,,VIL,Villarreal,RSO,Sociedad,1,2,A
13299,spn,2019,13/07/2020,,GRA,Granada,RMA,Real Madrid,1,2,A
13300,spn,2019,16/07/2020,,EIB,Eibar,VLL,Valladolid,3,1,H
13301,spn,2019,16/07/2020,,ATH,Ath Bilbao,LEG,Leganes,0,2,A
13302,spn,2019,16/07/2020,,BAR,Barcelona,OSA,Osasuna,1,2,A
13303,spn,2019,16/07/2020,,BET,Betis,ALA,Alaves,1,2,A
13304,spn,2019,16/07/2020,,CEL,Celta,LEV,Levante,2,3,A
13305,spn,2019,16/07/2020,,GET,Getafe,ATM,Ath Madrid,0,2,A
13306,spn,2019,16/07/2020,,MLL,Mallorca,GRA,Granada,1,2,A
13307,spn,2019,16/07/2020,,RMA,Real Madrid,VIL,Villarreal,2,1,H
13308,spn,2019,16/07/2020,,RSO,Sociedad,SEV,Sevilla,0,0,D
13309,spn,2019,16/07/2020,,VAL,Valencia,ESP,Espanol,1,0,H
13310,spn,2019,19/07/2020,,ALA,Alaves,BAR,Barcelona,0,5,A
13311,spn,2019,19/07/2020,,VLL,Valladolid,BET,Betis,2,0,H
13312,spn,2019,19/07/2020,,VIL,Villarreal,EIB,Eibar,4,0,H
13313,spn,2019,19/07/2020,,ATM,Ath Madrid,RSO,Sociedad,1,1,D
13314,spn,2019,19/07/2020,,ESP,Espanol,CEL,Celta,0,0,D
13315,spn,2019,19/07/2020,,GRA,Granada,ATH,Ath Bilbao,4,0,H
13316,spn,2019,19/07/2020,,LEG,Leganes,RMA,Real Madrid,2,2,D
13317,spn,2019,19/07/2020,,LEV,Levante,GET,Getafe,1,0,H
13318,spn,2019,19/07/2020,,OSA,Osasuna,MLL,Mallorca,2,2,D
13319,spn,2019,19/07/2020,,SEV,Sevilla,VAL,Valencia,1,0,H
13320,spn,2020,12/09/2020,15:00,EIB,Eibar,CEL,Celta,0,0,D
13321,spn,2020,12/09/2020,17:30,GRA,Granada,ATH,Ath Bilbao,2,0,H
13322,spn,2020,12/09/2020,20:00,CAD,Cadiz,OSA,Osasuna,0,2,A
13323,spn,2020,13/09/2020,13:00,ALA,Alaves,BET,Betis,0,1,A
13324,spn,2020,13/09/2020,15:00,VLL,Valladolid,RSO,Sociedad,1,1,D
13325,spn,2020,13/09/2020,17:30,VIL,Villarreal,HUE,Huesca,1,1,D
13326,spn,2020,13/09/2020,20:00,VAL,Valencia,LEV,Levante,4,2,H
13327,spn,2020,19/09/2020,15:00,VIL,Villarreal,EIB,Eibar,2,1,H
13328,spn,2020,19/09/2020,17:30,GET,Getafe,OSA,Osasuna,1,0,H
13329,spn,2020,19/09/2020,20:00,CEL,Celta,VAL,Valencia,2,1,H
13330,spn,2020,20/09/2020,15:00,HUE,Huesca,CAD,Cadiz,0,2,A
13331,spn,2020,20/09/2020,17:30,BET,Betis,VLL,Valladolid,2,0,H
13332,spn,2020,20/09/2020,17:30,GRA,Granada,ALA,Alaves,2,1,H
13333,spn,2020,20/09/2020,20:00,RSO,Sociedad,RMA,Real Madrid,0,0,D
13334,spn,2020,26/09/2020,12:00,ALA,Alaves,GET,Getafe,0,0,D
13335,spn,2020,26/09/2020,15:00,VAL,Valencia,HUE,Huesca,1,1,D
13336,spn,2020,26/09/2020,17:30,ELC,Elche,RSO,Sociedad,0,3,A
13337,spn,2020,26/09/2020,20:00,BET,Betis,RMA,Real Madrid,2,3,A
13338,spn,2020,27/09/2020,11:00,OSA,Osasuna,LEV,Levante,1,3,A
13339,spn,2020,27/09/2020,13:00,EIB,Eibar,ATH,Ath Bilbao,1,2,A
13340,spn,2020,27/09/2020,15:00,ATM,Ath Madrid,GRA,Granada,6,1,H
13341,spn,2020,27/09/2020,17:30,CAD,Cadiz,SEV,Sevilla,1,3,A
13342,spn,2020,27/09/2020,17:30,VLL,Valladolid,CEL,Celta,1,1,D
13343,spn,2020,27/09/2020,20:00,BAR,Barcelona,VIL,Villarreal,4,0,H
13344,spn,2020,29/09/2020,18:00,RSO,Sociedad,VAL,Valencia,0,1,A
13345,spn,2020,29/09/2020,20:30,GET,Getafe,BET,Betis,3,0,H
13346,spn,2020,30/09/2020,18:00,HUE,Huesca,ATM,Ath Madrid,0,0,D
13347,spn,2020,30/09/2020,18:00,VIL,Villarreal,ALA,Alaves,3,1,H
13348,spn,2020,30/09/2020,20:30,EIB,Eibar,ELC,Elche,0,1,A
13349,spn,2020,30/09/2020,20:30,RMA,Real Madrid,VLL,Valladolid,1,0,H
13350,spn,2020,01/10/2020,18:00,ATH,Ath Bilbao,CAD,Cadiz,0,1,A
13351,spn,2020,01/10/2020,18:00,SEV,Sevilla,LEV,Levante,1,0,H
13352,spn,2020,01/10/2020,20:30,CEL,Celta,BAR,Barcelona,0,3,A
13353,spn,2020,03/10/2020,12:00,VLL,Valladolid,EIB,Eibar,1,2,A
13354,spn,2020,03/10/2020,15:00,ATM,Ath Madrid,VIL,Villarreal,0,0,D
13355,spn,2020,03/10/2020,17:30,ELC,Elche,HUE,Huesca,0,0,D
13356,spn,2020,03/10/2020,17:30,RSO,Sociedad,GET,Getafe,3,0,H
13357,spn,2020,03/10/2020,20:00,VAL,Valencia,BET,Betis,0,2,A
13358,spn,2020,04/10/2020,11:00,OSA,Osasuna,CEL,Celta,2,0,H
13359,spn,2020,04/10/2020,13:00,ALA,Alaves,ATH,Ath Bilbao,1,0,H
13360,spn,2020,04/10/2020,15:00,LEV,Levante,RMA,Real Madrid,0,2,A
13361,spn,2020,04/10/2020,17:30,CAD,Cadiz,GRA,Granada,1,1,D
13362,spn,2020,04/10/2020,20:00,BAR,Barcelona,SEV,Sevilla,1,1,D
13363,spn,2020,17/10/2020,12:00,GRA,Granada,SEV,Sevilla,1,0,H
13364,spn,2020,17/10/2020,15:00,CEL,Celta,ATM,Ath Madrid,0,2,A
13365,spn,2020,17/10/2020,17:30,RMA,Real Madrid,CAD,Cadiz,0,1,A
13366,spn,2020,17/10/2020,20:00,GET,Getafe,BAR,Barcelona,1,0,H
13367,spn,2020,18/10/2020,11:00,EIB,Eibar,OSA,Osasuna,0,0,D
13368,spn,2020,18/10/2020,13:00,ATH,Ath Bilbao,LEV,Levante,2,0,H
13369,spn,2020,18/10/2020,15:00,VIL,Villarreal,VAL,Valencia,2,1,H
13370,spn,2020,18/10/2020,17:30,ALA,Alaves,ELC,Elche,0,2,A
13371,spn,2020,18/10/2020,17:30,HUE,Huesca,VLL,Valladolid,2,2,D
13372,spn,2020,18/10/2020,20:00,BET,Betis,RSO,Sociedad,0,3,A
13373,spn,2020,23/10/2020,20:00,ELC,Elche,VAL,Valencia,2,1,H
13374,spn,2020,24/10/2020,15:00,BAR,Barcelona,RMA,Real Madrid,1,3,A
13375,spn,2020,24/10/2020,17:30,OSA,Osasuna,ATH,Ath Bilbao,1,0,H
13376,spn,2020,24/10/2020,17:30,SEV,Sevilla,EIB,Eibar,0,1,A
13377,spn,2020,24/10/2020,20:00,ATM,Ath Madrid,BET,Betis,2,0,H
13378,spn,2020,25/10/2020,13:00,VLL,Valladolid,ALA,Alaves,0,2,A
13379,spn,2020,25/10/2020,15:00,CAD,Cadiz,VIL,Villarreal,0,0,D
13380,spn,2020,25/10/2020,17:30,GET,Getafe,GRA,Granada,0,1,A
13381,spn,2020,25/10/2020,20:00,RSO,Sociedad,HUE,Huesca,4,1,H
13382,spn,2020,26/10/2020,20:00,LEV,Levante,CEL,Celta,1,1,D
13383,spn,2020,30/10/2020,20:00,EIB,Eibar,CAD,Cadiz,0,2,A
13384,spn,2020,31/10/2020,13:00,RMA,Real Madrid,HUE,Huesca,4,1,H
13385,spn,2020,31/10/2020,15:15,ATH,Ath Bilbao,SEV,Sevilla,2,1,H
13386,spn,2020,31/10/2020,17:30,OSA,Osasuna,ATM,Ath Madrid,1,3,A
13387,spn,2020,31/10/2020,20:00,ALA,Alaves,BAR,Barcelona,1,1,D
13388,spn,2020,01/11/2020,13:00,BET,Betis,ELC,Elche,3,1,H
13389,spn,2020,01/11/2020,15:00,CEL,Celta,RSO,Sociedad,1,4,A
13390,spn,2020,01/11/2020,17:30,GRA,Granada,LEV,Levante,1,1,D
13391,spn,2020,01/11/2020,20:00,VAL,Valencia,GET,Getafe,2,2,D
13392,spn,2020,02/11/2020,20:00,VIL,Villarreal,VLL,Valladolid,2,0,H
13393,spn,2020,06/11/2020,20:00,ELC,Elche,CEL,Celta,1,1,D
13394,spn,2020,07/11/2020,13:00,HUE,Huesca,EIB,Eibar,1,1,D
13395,spn,2020,07/11/2020,15:15,BAR,Barcelona,BET,Betis,5,2,H
13396,spn,2020,07/11/2020,17:30,SEV,Sevilla,OSA,Osasuna,1,0,H
13397,spn,2020,07/11/2020,20:00,ATM,Ath Madrid,CAD,Cadiz,4,0,H
13398,spn,2020,08/11/2020,13:00,GET,Getafe,VIL,Villarreal,1,3,A
13399,spn,2020,08/11/2020,15:15,RSO,Sociedad,GRA,Granada,2,0,H
13400,spn,2020,08/11/2020,17:30,LEV,Levante,ALA,Alaves,1,1,D
13401,spn,2020,08/11/2020,17:30,VLL,Valladolid,ATH,Ath Bilbao,2,1,H
13402,spn,2020,08/11/2020,20:00,VAL,Valencia,RMA,Real Madrid,4,1,H
13403,spn,2020,20/11/2020,20:00,OSA,Osasuna,HUE,Huesca,1,1,D
13404,spn,2020,21/11/2020,13:00,LEV,Levante,ELC,Elche,1,1,D
13405,spn,2020,21/11/2020,15:15,VIL,Villarreal,RMA,Real Madrid,1,1,D
13406,spn,2020,21/11/2020,17:30,SEV,Sevilla,CEL,Celta,4,2,H
13407,spn,2020,21/11/2020,20:00,ATM,Ath Madrid,BAR,Barcelona,1,0,H
13408,spn,2020,22/11/2020,13:00,EIB,Eibar,GET,Getafe,0,0,D
13409,spn,2020,22/11/2020,15:15,CAD,Cadiz,RSO,Sociedad,0,1,A
13410,spn,2020,22/11/2020,17:30,GRA,Granada,VLL,Valladolid,1,3,A
13411,spn,2020,22/11/2020,20:00,ALA,Alaves,VAL,Valencia,2,2,D
13412,spn,2020,23/11/2020,20:00,ATH,Ath Bilbao,BET,Betis,4,0,H
13413,spn,2020,27/11/2020,20:00,VLL,Valladolid,LEV,Levante,1,1,D
13414,spn,2020,28/11/2020,13:00,ELC,Elche,CAD,Cadiz,1,1,D
13415,spn,2020,28/11/2020,15:15,VAL,Valencia,ATM,Ath Madrid,0,1,A
13416,spn,2020,28/11/2020,17:30,HUE,Huesca,SEV,Sevilla,0,1,A
13417,spn,2020,28/11/2020,20:00,RMA,Real Madrid,ALA,Alaves,1,2,A
13418,spn,2020,29/11/2020,13:00,BAR,Barcelona,OSA,Osasuna,4,0,H
13419,spn,2020,29/11/2020,15:15,GET,Getafe,ATH,Ath Bilbao,1,1,D
13420,spn,2020,29/11/2020,17:30,CEL,Celta,GRA,Granada,3,1,H
13421,spn,2020,29/11/2020,20:00,RSO,Sociedad,VIL,Villarreal,1,1,D
13422,spn,2020,30/11/2020,20:00,BET,Betis,EIB,Eibar,0,2,A
13423,spn,2020,04/12/2020,20:00,ATH,Ath Bilbao,CEL,Celta,0,2,A
13424,spn,2020,05/12/2020,13:00,LEV,Levante,GET,Getafe,3,0,H
13425,spn,2020,05/12/2020,15:15,SEV,Sevilla,RMA,Real Madrid,0,1,A
13426,spn,2020,05/12/2020,17:30,ATM,Ath Madrid,VLL,Valladolid,2,0,H
13427,spn,2020,05/12/2020,20:00,CAD,Cadiz,BAR,Barcelona,2,1,H
13428,spn,2020,06/12/2020,13:00,GRA,Granada,HUE,Huesca,3,3,D
13429,spn,2020,06/12/2020,15:15,OSA,Osasuna,BET,Betis,0,2,A
13430,spn,2020,06/12/2020,17:30,VIL,Villarreal,ELC,Elche,0,0,D
13431,spn,2020,06/12/2020,20:00,ALA,Alaves,RSO,Sociedad,0,0,D
13432,spn,2020,07/12/2020,20:00,EIB,Eibar,VAL,Valencia,0,0,D
13433,spn,2020,11/12/2020,20:00,VLL,Valladolid,OSA,Osasuna,3,2,H
13434,spn,2020,12/12/2020,13:00,VAL,Valencia,ATH,Ath Bilbao,2,2,D
13435,spn,2020,12/12/2020,15:15,GET,Getafe,SEV,Sevilla,0,1,A
13436,spn,2020,12/12/2020,17:30,HUE,Huesca,ALA,Alaves,1,0,H
13437,spn,2020,12/12/2020,20:00,RMA,Real Madrid,ATM,Ath Madrid,2,0,H
13438,spn,2020,13/12/2020,13:00,RSO,Sociedad,EIB,Eibar,1,1,D
13439,spn,2020,13/12/2020,15:15,BET,Betis,VIL,Villarreal,1,1,D
13440,spn,2020,13/12/2020,17:30,ELC,Elche,GRA,Granada,0,1,A
13441,spn,2020,13/12/2020,20:00,BAR,Barcelona,LEV,Levante,1,0,H
13442,spn,2020,14/12/2020,20:00,CEL,Celta,CAD,Cadiz,4,0,H
13443,spn,2020,15/12/2020,21:00,RMA,Real Madrid,ATH,Ath Bilbao,3,1,H
13444,spn,2020,16/12/2020,20:00,BAR,Barcelona,RSO,Sociedad,2,1,H
13445,spn,2020,18/12/2020,20:00,ATH,Ath Bilbao,HUE,Huesca,2,0,H
13446,spn,2020,19/12/2020,13:00,ATM,Ath Madrid,ELC,Elche,3,1,H
13447,spn,2020,19/12/2020,15:15,BAR,Barcelona,VAL,Valencia,2,2,D
13448,spn,2020,19/12/2020,17:30,LEV,Levante,RSO,Sociedad,2,1,H
13449,spn,2020,19/12/2020,17:30,OSA,Osasuna,VIL,Villarreal,1,3,A
13450,spn,2020,19/12/2020,20:00,SEV,Sevilla,VLL,Valladolid,1,1,D
13451,spn,2020,20/12/2020,13:00,CEL,Celta,ALA,Alaves,2,0,H
13452,spn,2020,20/12/2020,15:15,GRA,Granada,BET,Betis,2,0,H
13453,spn,2020,20/12/2020,17:30,CAD,Cadiz,GET,Getafe,0,2,A
13454,spn,2020,20/12/2020,20:00,EIB,Eibar,RMA,Real Madrid,1,3,A
13455,spn,2020,22/12/2020,16:30,ELC,Elche,OSA,Osasuna,2,2,D
13456,spn,2020,22/12/2020,16:30,VAL,Valencia,SEV,Sevilla,0,1,A
13457,spn,2020,22/12/2020,18:45,HUE,Huesca,LEV,Levante,1,1,D
13458,spn,2020,22/12/2020,18:45,RSO,Sociedad,ATM,Ath Madrid,0,2,A
13459,spn,2020,22/12/2020,21:00,VLL,Valladolid,BAR,Barcelona,0,3,A
13460,spn,2020,22/12/2020,21:00,VIL,Villarreal,ATH,Ath Bilbao,1,1,D
13461,spn,2020,23/12/2020,16:30,GET,Getafe,CEL,Celta,1,1,D
13462,spn,2020,23/12/2020,18:45,RMA,Real Madrid,GRA,Granada,2,0,H
13463,spn,2020,23/12/2020,21:00,ALA,Alaves,EIB,Eibar,2,1,H
13464,spn,2020,23/12/2020,21:00,BET,Betis,CAD,Cadiz,1,0,H
13465,spn,2020,29/12/2020,16:00,SEV,Sevilla,VIL,Villarreal,2,0,H
13466,spn,2020,29/12/2020,18:15,BAR,Barcelona,EIB,Eibar,1,1,D
13467,spn,2020,29/12/2020,20:30,CAD,Cadiz,VLL,Valladolid,0,0,D
13468,spn,2020,29/12/2020,20:30,LEV,Levante,BET,Betis,4,3,H
13469,spn,2020,30/12/2020,16:00,GRA,Granada,VAL,Valencia,2,1,H
13470,spn,2020,30/12/2020,18:15,ATM,Ath Madrid,GET,Getafe,1,0,H
13471,spn,2020,30/12/2020,18:15,CEL,Celta,HUE,Huesca,2,1,H
13472,spn,2020,30/12/2020,20:30,ELC,Elche,RMA,Real Madrid,1,1,D
13473,spn,2020,31/12/2020,13:00,ATH,Ath Bilbao,RSO,Sociedad,0,1,A
13474,spn,2020,31/12/2020,15:15,OSA,Osasuna,ALA,Alaves,1,1,D
13475,spn,2020,02/01/2021,13:00,VIL,Villarreal,LEV,Levante,2,1,H
13476,spn,2020,02/01/2021,15:15,BET,Betis,SEV,Sevilla,1,1,D
13477,spn,2020,02/01/2021,17:30,GET,Getafe,VLL,Valladolid,0,1,A
13478,spn,2020,02/01/2021,20:00,RMA,Real Madrid,CEL,Celta,2,0,H
13479,spn,2020,03/01/2021,13:00,ATH,Ath Bilbao,ELC,Elche,1,0,H
13480,spn,2020,03/01/2021,15:15,ALA,Alaves,ATM,Ath Madrid,1,2,A
13481,spn,2020,03/01/2021,17:30,EIB,Eibar,GRA,Granada,2,0,H
13482,spn,2020,03/01/2021,17:30,RSO,Sociedad,OSA,Osasuna,1,1,D
13483,spn,2020,03/01/2021,20:00,HUE,Huesca,BAR,Barcelona,0,1,A
13484,spn,2020,04/01/2021,20:00,VAL,Valencia,CAD,Cadiz,1,1,D
13485,spn,2020,06/01/2021,20:00,ATH,Ath Bilbao,BAR,Barcelona,2,3,A
13486,spn,2020,08/01/2021,20:00,CEL,Celta,VIL,Villarreal,0,4,A
13487,spn,2020,09/01/2021,13:00,SEV,Sevilla,RSO,Sociedad,3,2,H
13488,spn,2020,09/01/2021,17:30,GRA,Granada,BAR,Barcelona,0,4,A
13489,spn,2020,09/01/2021,20:00,OSA,Osasuna,RMA,Real Madrid,0,0,D
13490,spn,2020,10/01/2021,13:00,LEV,Levante,EIB,Eibar,2,1,H
13491,spn,2020,10/01/2021,15:15,CAD,Cadiz,ALA,Alaves,3,1,H
13492,spn,2020,10/01/2021,20:00,VLL,Valladolid,VAL,Valencia,0,1,A
13493,spn,2020,11/01/2021,18:00,ELC,Elche,GET,Getafe,1,3,A
13494,spn,2020,11/01/2021,20:00,HUE,Huesca,BET,Betis,0,2,A
13495,spn,2020,12/01/2021,18:00,GRA,Granada,OSA,Osasuna,2,0,H
13496,spn,2020,12/01/2021,20:30,ATM,Ath Madrid,SEV,Sevilla,2,0,H
13497,spn,2020,19/01/2021,18:00,CAD,Cadiz,LEV,Levante,2,2,D
13498,spn,2020,19/01/2021,18:00,VLL,Valladolid,ELC,Elche,2,2,D
13499,spn,2020,19/01/2021,20:30,ALA,Alaves,SEV,Sevilla,1,2,A
13500,spn,2020,20/01/2021,18:00,GET,Getafe,HUE,Huesca,1,0,H
13501,spn,2020,20/01/2021,20:00,BET,Betis,CEL,Celta,2,1,H
13502,spn,2020,20/01/2021,20:30,VIL,Villarreal,GRA,Granada,2,2,D
13503,spn,2020,21/01/2021,18:00,VAL,Valencia,OSA,Osasuna,1,1,D
13504,spn,2020,21/01/2021,20:30,EIB,Eibar,ATM,Ath Madrid,1,2,A
13505,spn,2020,22/01/2021,20:00,LEV,Levante,VLL,Valladolid,2,2,D
13506,spn,2020,23/01/2021,13:00,HUE,Huesca,VIL,Villarreal,0,0,D
13507,spn,2020,23/01/2021,15:15,SEV,Sevilla,CAD,Cadiz,3,0,H
13508,spn,2020,23/01/2021,17:30,RSO,Sociedad,BET,Betis,2,2,D
13509,spn,2020,23/01/2021,20:00,ALA,Alaves,RMA,Real Madrid,1,4,A
13510,spn,2020,24/01/2021,13:00,OSA,Osasuna,GRA,Granada,3,1,H
13511,spn,2020,24/01/2021,15:15,ELC,Elche,BAR,Barcelona,0,2,A
13512,spn,2020,24/01/2021,17:30,CEL,Celta,EIB,Eibar,1,1,D
13513,spn,2020,24/01/2021,20:00,ATM,Ath Madrid,VAL,Valencia,3,1,H
13514,spn,2020,25/01/2021,20:00,ATH,Ath Bilbao,GET,Getafe,5,1,H
13515,spn,2020,29/01/2021,20:00,VLL,Valladolid,HUE,Huesca,1,3,A
13516,spn,2020,30/01/2021,13:00,EIB,Eibar,SEV,Sevilla,0,2,A
13517,spn,2020,30/01/2021,15:15,RMA,Real Madrid,LEV,Levante,1,2,A
13518,spn,2020,30/01/2021,17:30,VAL,Valencia,ELC,Elche,1,0,H
13519,spn,2020,30/01/2021,20:00,VIL,Villarreal,RSO,Sociedad,1,1,D
13520,spn,2020,31/01/2021,13:00,GET,Getafe,ALA,Alaves,0,0,D
13521,spn,2020,31/01/2021,15:15,CAD,Cadiz,ATM,Ath Madrid,2,4,A
13522,spn,2020,31/01/2021,17:30,GRA,Granada,CEL,Celta,0,0,D
13523,spn,2020,31/01/2021,20:00,BAR,Barcelona,ATH,Ath Bilbao,2,1,H
13524,spn,2020,01/02/2021,20:00,BET,Betis,OSA,Osasuna,1,0,H
13525,spn,2020,05/02/2021,20:00,ALA,Alaves,VLL,Valladolid,1,0,H
13526,spn,2020,06/02/2021,13:00,LEV,Levante,GRA,Granada,2,2,D
13527,spn,2020,06/02/2021,15:15,HUE,Huesca,RMA,Real Madrid,1,2,A
13528,spn,2020,06/02/2021,17:30,ELC,Elche,VIL,Villarreal,2,2,D
13529,spn,2020,06/02/2021,20:00,SEV,Sevilla,GET,Getafe,3,0,H
13530,spn,2020,07/02/2021,13:00,RSO,Sociedad,CAD,Cadiz,4,1,H
13531,spn,2020,07/02/2021,15:15,ATH,Ath Bilbao,VAL,Valencia,1,1,D
13532,spn,2020,07/02/2021,17:30,OSA,Osasuna,EIB,Eibar,2,1,H
13533,spn,2020,07/02/2021,20:00,BET,Betis,BAR,Barcelona,2,3,A
13534,spn,2020,08/02/2021,20:00,ATM,Ath Madrid,CEL,Celta,2,2,D
13535,spn,2020,09/02/2021,20:00,RMA,Real Madrid,GET,Getafe,2,0,H
13536,spn,2020,12/02/2021,20:00,CEL,Celta,ELC,Elche,3,1,H
13537,spn,2020,13/02/2021,13:00,GRA,Granada,ATM,Ath Madrid,1,2,A
13538,spn,2020,13/02/2021,15:15,SEV,Sevilla,HUE,Huesca,1,0,H
13539,spn,2020,13/02/2021,17:30,EIB,Eibar,VLL,Valladolid,1,1,D
13540,spn,2020,13/02/2021,20:00,BAR,Barcelona,ALA,Alaves,5,1,H
13541,spn,2020,14/02/2021,13:00,GET,Getafe,RSO,Sociedad,0,1,A
13542,spn,2020,14/02/2021,15:15,RMA,Real Madrid,VAL,Valencia,2,0,H
13543,spn,2020,14/02/2021,17:30,LEV,Levante,OSA,Osasuna,0,1,A
13544,spn,2020,14/02/2021,20:00,VIL,Villarreal,BET,Betis,1,2,A
13545,spn,2020,15/02/2021,20:00,CAD,Cadiz,ATH,Ath Bilbao,0,4,A
13546,spn,2020,17/02/2021,18:00,LEV,Levante,ATM,Ath Madrid,1,1,D
13547,spn,2020,19/02/2021,20:00,BET,Betis,GET,Getafe,1,0,H
13548,spn,2020,20/02/2021,13:00,ELC,Elche,EIB,Eibar,1,0,H
13549,spn,2020,20/02/2021,15:15,ATM,Ath Madrid,LEV,Levante,0,2,A
13550,spn,2020,20/02/2021,17:30,VAL,Valencia,CEL,Celta,2,0,H
13551,spn,2020,20/02/2021,20:00,VLL,Valladolid,RMA,Real Madrid,0,1,A
13552,spn,2020,21/02/2021,13:00,BAR,Barcelona,CAD,Cadiz,1,1,D
13553,spn,2020,21/02/2021,15:15,RSO,Sociedad,ALA,Alaves,4,0,H
13554,spn,2020,21/02/2021,17:30,HUE,Huesca,GRA,Granada,3,2,H
13555,spn,2020,21/02/2021,20:00,ATH,Ath Bilbao,VIL,Villarreal,1,1,D
13556,spn,2020,22/02/2021,20:00,OSA,Osasuna,SEV,Sevilla,0,2,A
13557,spn,2020,24/02/2021,18:00,BAR,Barcelona,ELC,Elche,3,0,H
13558,spn,2020,26/02/2021,20:00,LEV,Levante,ATH,Ath Bilbao,1,1,D
13559,spn,2020,27/02/2021,13:00,EIB,Eibar,HUE,Huesca,1,1,D
13560,spn,2020,27/02/2021,15:15,SEV,Sevilla,BAR,Barcelona,0,2,A
13561,spn,2020,27/02/2021,17:30,ALA,Alaves,OSA,Osasuna,0,1,A
13562,spn,2020,27/02/2021,20:00,GET,Getafe,VAL,Valencia,3,0,H
13563,spn,2020,28/02/2021,13:00,CEL,Celta,VLL,Valladolid,1,1,D
13564,spn,2020,28/02/2021,15:15,CAD,Cadiz,BET,Betis,0,1,A
13565,spn,2020,28/02/2021,17:30,GRA,Granada,ELC,Elche,2,1,H
13566,spn,2020,28/02/2021,20:00,VIL,Villarreal,ATM,Ath Madrid,0,2,A
13567,spn,2020,01/03/2021,20:00,RMA,Real Madrid,RSO,Sociedad,1,1,D
13568,spn,2020,05/03/2021,20:00,VAL,Valencia,VIL,Villarreal,2,1,H
13569,spn,2020,06/03/2021,13:00,VLL,Valladolid,GET,Getafe,2,1,H
13570,spn,2020,06/03/2021,15:15,ELC,Elche,SEV,Sevilla,2,1,H
13571,spn,2020,06/03/2021,17:30,CAD,Cadiz,EIB,Eibar,1,0,H
13572,spn,2020,06/03/2021,20:00,OSA,Osasuna,BAR,Barcelona,0,2,A
13573,spn,2020,07/03/2021,13:00,HUE,Huesca,CEL,Celta,3,4,A
13574,spn,2020,07/03/2021,15:15,ATM,Ath Madrid,RMA,Real Madrid,1,1,D
13575,spn,2020,07/03/2021,17:30,RSO,Sociedad,LEV,Levante,1,0,H
13576,spn,2020,07/03/2021,20:00,ATH,Ath Bilbao,GRA,Granada,2,1,H
13577,spn,2020,08/03/2021,20:00,BET,Betis,ALA,Alaves,3,2,H
13578,spn,2020,10/03/2021,18:00,ATM,Ath Madrid,ATH,Ath Bilbao,2,1,H
13579,spn,2020,12/03/2021,20:00,LEV,Levante,VAL,Valencia,1,0,H
13580,spn,2020,13/03/2021,13:00,ALA,Alaves,CAD,Cadiz,1,1,D
13581,spn,2020,13/03/2021,15:15,RMA,Real Madrid,ELC,Elche,2,1,H
13582,spn,2020,13/03/2021,17:30,OSA,Osasuna,VLL,Valladolid,0,0,D
13583,spn,2020,13/03/2021,20:00,GET,Getafe,ATM,Ath Madrid,0,0,D
13584,spn,2020,14/03/2021,13:00,CEL,Celta,ATH,Ath Bilbao,0,0,D
13585,spn,2020,14/03/2021,15:15,GRA,Granada,RSO,Sociedad,1,0,H
13586,spn,2020,14/03/2021,17:30,EIB,Eibar,VIL,Villarreal,1,3,A
13587,spn,2020,14/03/2021,20:00,SEV,Sevilla,BET,Betis,1,0,H
13588,spn,2020,15/03/2021,20:00,BAR,Barcelona,HUE,Huesca,4,1,H
13589,spn,2020,17/03/2021,18:00,SEV,Sevilla,ELC,Elche,2,0,H
13590,spn,2020,19/03/2021,20:00,BET,Betis,LEV,Levante,2,0,H
13591,spn,2020,20/03/2021,13:00,ATH,Ath Bilbao,EIB,Eibar,1,1,D
13592,spn,2020,20/03/2021,15:15,CEL,Celta,RMA,Real Madrid,1,3,A
13593,spn,2020,20/03/2021,17:30,HUE,Huesca,OSA,Osasuna,0,0,D
13594,spn,2020,20/03/2021,20:00,VLL,Valladolid,SEV,Sevilla,1,1,D
13595,spn,2020,21/03/2021,13:00,GET,Getafe,ELC,Elche,1,1,D
13596,spn,2020,21/03/2021,15:15,VAL,Valencia,GRA,Granada,2,1,H
13597,spn,2020,21/03/2021,15:15,VIL,Villarreal,CAD,Cadiz,2,1,H
13598,spn,2020,21/03/2021,17:30,ATM,Ath Madrid,ALA,Alaves,1,0,H
13599,spn,2020,21/03/2021,20:00,RSO,Sociedad,BAR,Barcelona,1,6,A
13600,spn,2020,02/04/2021,20:00,LEV,Levante,HUE,Huesca,0,2,A
13601,spn,2020,03/04/2021,13:00,GRA,Granada,VIL,Villarreal,0,3,A
13602,spn,2020,03/04/2021,15:15,RMA,Real Madrid,EIB,Eibar,2,0,H
13603,spn,2020,03/04/2021,17:30,OSA,Osasuna,GET,Getafe,0,0,D
