,League,Year,Date,Time,H_Code,H_Team,A_Code,A_Team,H_Goals,A_Goals,Result
1866,epl,2017,28/04/2018,,,Huddersfield,,Everton,0,2,A
1867,epl,2017,28/04/2018,,,Liverpool,,Stoke,0,0,D
1868,epl,2017,28/04/2018,,,Newcastle,,West Brom,0,1,A
1869,epl,2017,28/04/2018,,,Southampton,,Bournemouth,2,1,H
1870,epl,2017,28/04/2018,,,Swansea,,Chelsea,0,1,A
1871,epl,2017,29/04/2018,,,Man United,,Arsenal,2,1,H
1872,epl,2017,29/04/2018,,,West Ham,,Man City,1,4,A
1873,epl,2017,30/04/2018,,,Tottenham,,Watford,2,0,H
1874,epl,2017,04/05/2018,,,Brighton,,Man United,1,0,H
1875,epl,2017,05/05/2018,,,Bournemouth,,Swansea,1,0,H
1876,epl,2017,05/05/2018,,,Everton,,Southampton,1,1,D
1877,epl,2017,05/05/2018,,,Leicester,,West Ham,0,2,A
1878,epl,2017,05/05/2018,,,Stoke,,Crystal Palace,1,2,A
1879,epl,2017,05/05/2018,,,Watford,,Newcastle,2,1,H
1880,epl,2017,05/05/2018,,,West Brom,,Tottenham,1,0,H
1881,epl,2017,06/05/2018,,,Arsenal,,Burnley,5,0,H
1882,epl,2017,06/05/2018,,,Chelsea,,Liverpool,1,0,H
1883,epl,2017,06/05/2018,,,Man City,,Huddersfield,0,0,D
1884,epl,2017,08/05/2018,,,Swansea,,Southampton,0,1,A
1885,epl,2017,09/05/2018,,,Chelsea,,Huddersfield,1,1,D
1886,epl,2017,09/05/2018,,,Leicester,,Arsenal,3,1,H
1887,epl,2017,09/05/2018,,,Man City,,Brighton,3,1,H
1888,epl,2017,09/05/2018,,,Tottenham,,Newcastle,1,0,H
1889,epl,2017,10/05/2018,,,West Ham,,Man United,0,0,D
1890,epl,2017,13/05/2018,,,Burnley,,Bournemouth,1,2,A
1891,epl,2017,13/05/2018,,,Crystal Palace,,West Brom,2,0,H
1892,epl,2017,13/05/2018,,,Huddersfield,,Arsenal,0,1,A
1893,epl,2017,13/05/2018,,,Liverpool,,Brighton,4,0,H
1894,epl,2017,13/05/2018,,,Man United,,Watford,1,0,H
1895,epl,2017,13/05/2018,,,Newcastle,,Chelsea,3,0,H
1896,epl,2017,13/05/2018,,,Southampton,,Man City,0,1,A
1897,epl,2017,13/05/2018,,,Swansea,,Stoke,1,2,A
1898,epl,2017,13/05/2018,,,Tottenham,,Leicester,5,4,H
1899,epl,2017,13/05/2018,,,West Ham,,Everton,3,1,H
1900,epl,2018,10/08/2018,,,Man United,,Leicester,2,1,H
1901,epl,2018,11/08/2018,,,Bournemouth,,Cardiff,2,0,H
1902,epl,2018,11/08/2018,,,Fulham,,Crystal Palace,0,2,A
1903,epl,2018,11/08/2018,,,Huddersfield,,Chelsea,0,3,A
1904,epl,2018,11/08/2018,,,Newcastle,,Tottenham,1,2,A
1905,epl,2018,11/08/2018,,,Watford,,Brighton,2,0,H
1906,epl,2018,11/08/2018,,,Wolves,,Everton,2,2,D
1907,epl,2018,12/08/2018,,,Arsenal,,Man City,0,2,A
1908,epl,2018,12/08/2018,,,Liverpool,,West Ham,4,0,H
1909,epl,2018,12/08/2018,,,Southampton,,Burnley,0,0,D
1910,epl,2018,18/08/2018,,,Cardiff,,Newcastle,0,0,D
1911,epl,2018,18/08/2018,,,Chelsea,,Arsenal,3,2,H
1912,epl,2018,18/08/2018,,,Everton,,Southampton,2,1,H
1913,epl,2018,18/08/2018,,,Leicester,,Wolves,2,0,H
1914,epl,2018,18/08/2018,,,Tottenham,,Fulham,3,1,H
1915,epl,2018,18/08/2018,,,West Ham,,Bournemouth,1,2,A
1916,epl,2018,19/08/2018,,,Brighton,,Man United,3,2,H
1917,epl,2018,19/08/2018,,,Burnley,,Watford,1,3,A
1918,epl,2018,19/08/2018,,,Man City,,Huddersfield,6,1,H
1919,epl,2018,20/08/2018,,,Crystal Palace,,Liverpool,0,2,A
1920,epl,2018,25/08/2018,,,Arsenal,,West Ham,3,1,H
1921,epl,2018,25/08/2018,,,Bournemouth,,Everton,2,2,D
1922,epl,2018,25/08/2018,,,Huddersfield,,Cardiff,0,0,D
1923,epl,2018,25/08/2018,,,Liverpool,,Brighton,1,0,H
1924,epl,2018,25/08/2018,,,Southampton,,Leicester,1,2,A
1925,epl,2018,25/08/2018,,,Wolves,,Man City,1,1,D
1926,epl,2018,26/08/2018,,,Fulham,,Burnley,4,2,H
1927,epl,2018,26/08/2018,,,Newcastle,,Chelsea,1,2,A
1928,epl,2018,26/08/2018,,,Watford,,Crystal Palace,2,1,H
1929,epl,2018,27/08/2018,,,Man United,,Tottenham,0,3,A
1930,epl,2018,01/09/2018,,,Brighton,,Fulham,2,2,D
1931,epl,2018,01/09/2018,,,Chelsea,,Bournemouth,2,0,H
1932,epl,2018,01/09/2018,,,Crystal Palace,,Southampton,0,2,A
1933,epl,2018,01/09/2018,,,Everton,,Huddersfield,1,1,D
1934,epl,2018,01/09/2018,,,Leicester,,Liverpool,1,2,A
1935,epl,2018,01/09/2018,,,Man City,,Newcastle,2,1,H
1936,epl,2018,01/09/2018,,,West Ham,,Wolves,0,1,A
1937,epl,2018,02/09/2018,,,Burnley,,Man United,0,2,A
1938,epl,2018,02/09/2018,,,Cardiff,,Arsenal,2,3,A
1939,epl,2018,02/09/2018,,,Watford,,Tottenham,2,1,H
1940,epl,2018,15/09/2018,,,Bournemouth,,Leicester,4,2,H
1941,epl,2018,15/09/2018,,,Chelsea,,Cardiff,4,1,H
1942,epl,2018,15/09/2018,,,Huddersfield,,Crystal Palace,0,1,A
1943,epl,2018,15/09/2018,,,Man City,,Fulham,3,0,H
1944,epl,2018,15/09/2018,,,Newcastle,,Arsenal,1,2,A
1945,epl,2018,15/09/2018,,,Tottenham,,Liverpool,1,2,A
1946,epl,2018,15/09/2018,,,Watford,,Man United,1,2,A
1947,epl,2018,16/09/2018,,,Everton,,West Ham,1,3,A
1948,epl,2018,16/09/2018,,,Wolves,,Burnley,1,0,H
1949,epl,2018,17/09/2018,,,Southampton,,Brighton,2,2,D
1950,epl,2018,22/09/2018,,,Brighton,,Tottenham,1,2,A
1951,epl,2018,22/09/2018,,,Burnley,,Bournemouth,4,0,H
1952,epl,2018,22/09/2018,,,Cardiff,,Man City,0,5,A
1953,epl,2018,22/09/2018,,,Crystal Palace,,Newcastle,0,0,D
1954,epl,2018,22/09/2018,,,Fulham,,Watford,1,1,D
1955,epl,2018,22/09/2018,,,Leicester,,Huddersfield,3,1,H
1956,epl,2018,22/09/2018,,,Liverpool,,Southampton,3,0,H
1957,epl,2018,22/09/2018,,,Man United,,Wolves,1,1,D
1958,epl,2018,23/09/2018,,,Arsenal,,Everton,2,0,H
1959,epl,2018,23/09/2018,,,West Ham,,Chelsea,0,0,D
1960,epl,2018,29/09/2018,,,Arsenal,,Watford,2,0,H
1961,epl,2018,29/09/2018,,,Chelsea,,Liverpool,1,1,D
1962,epl,2018,29/09/2018,,,Everton,,Fulham,3,0,H
1963,epl,2018,29/09/2018,,,Huddersfield,,Tottenham,0,2,A
1964,epl,2018,29/09/2018,,,Man City,,Brighton,2,0,H
1965,epl,2018,29/09/2018,,,Newcastle,,Leicester,0,2,A
1966,epl,2018,29/09/2018,,,West Ham,,Man United,3,1,H
1967,epl,2018,29/09/2018,,,Wolves,,Southampton,2,0,H
1968,epl,2018,30/09/2018,,,Cardiff,,Burnley,1,2,A
1969,epl,2018,01/10/2018,,,Bournemouth,,Crystal Palace,2,1,H
1970,epl,2018,05/10/2018,,,Brighton,,West Ham,1,0,H
1971,epl,2018,06/10/2018,,,Burnley,,Huddersfield,1,1,D
1972,epl,2018,06/10/2018,,,Crystal Palace,,Wolves,0,1,A
1973,epl,2018,06/10/2018,,,Leicester,,Everton,1,2,A
1974,epl,2018,06/10/2018,,,Man United,,Newcastle,3,2,H
1975,epl,2018,06/10/2018,,,Tottenham,,Cardiff,1,0,H
1976,epl,2018,06/10/2018,,,Watford,,Bournemouth,0,4,A
1977,epl,2018,07/10/2018,,,Fulham,,Arsenal,1,5,A
1978,epl,2018,07/10/2018,,,Liverpool,,Man City,0,0,D
1979,epl,2018,07/10/2018,,,Southampton,,Chelsea,0,3,A
1980,epl,2018,20/10/2018,,,Bournemouth,,Southampton,0,0,D
1981,epl,2018,20/10/2018,,,Cardiff,,Fulham,4,2,H
1982,epl,2018,20/10/2018,,,Chelsea,,Man United,2,2,D
1983,epl,2018,20/10/2018,,,Huddersfield,,Liverpool,0,1,A
1984,epl,2018,20/10/2018,,,Man City,,Burnley,5,0,H
1985,epl,2018,20/10/2018,,,Newcastle,,Brighton,0,1,A
1986,epl,2018,20/10/2018,,,West Ham,,Tottenham,0,1,A
1987,epl,2018,20/10/2018,,,Wolves,,Watford,0,2,A
1988,epl,2018,21/10/2018,,,Everton,,Crystal Palace,2,0,H
1989,epl,2018,22/10/2018,,,Arsenal,,Leicester,3,1,H
1990,epl,2018,27/10/2018,,,Brighton,,Wolves,1,0,H
1991,epl,2018,27/10/2018,,,Fulham,,Bournemouth,0,3,A
1992,epl,2018,27/10/2018,,,Leicester,,West Ham,1,1,D
1993,epl,2018,27/10/2018,,,Liverpool,,Cardiff,4,1,H
1994,epl,2018,27/10/2018,,,Southampton,,Newcastle,0,0,D
1995,epl,2018,27/10/2018,,,Watford,,Huddersfield,3,0,H
1996,epl,2018,28/10/2018,,,Burnley,,Chelsea,0,4,A
1997,epl,2018,28/10/2018,,,Crystal Palace,,Arsenal,2,2,D
1998,epl,2018,28/10/2018,,,Man United,,Everton,2,1,H
1999,epl,2018,29/10/2018,,,Tottenham,,Man City,0,1,A
2000,epl,2018,03/11/2018,,,Arsenal,,Liverpool,1,1,D
2001,epl,2018,03/11/2018,,,Bournemouth,,Man United,1,2,A
2002,epl,2018,03/11/2018,,,Cardiff,,Leicester,0,1,A
2003,epl,2018,03/11/2018,,,Everton,,Brighton,3,1,H
2004,epl,2018,03/11/2018,,,Newcastle,,Watford,1,0,H
2005,epl,2018,03/11/2018,,,West Ham,,Burnley,4,2,H
2006,epl,2018,03/11/2018,,,Wolves,,Tottenham,2,3,A
2007,epl,2018,04/11/2018,,,Chelsea,,Crystal Palace,3,1,H
2008,epl,2018,04/11/2018,,,Man City,,Southampton,6,1,H
2009,epl,2018,05/11/2018,,,Huddersfield,,Fulham,1,0,H
2010,epl,2018,10/11/2018,,,Cardiff,,Brighton,2,1,H
2011,epl,2018,10/11/2018,,,Crystal Palace,,Tottenham,0,1,A
2012,epl,2018,10/11/2018,,,Huddersfield,,West Ham,1,1,D
2013,epl,2018,10/11/2018,,,Leicester,,Burnley,0,0,D
2014,epl,2018,10/11/2018,,,Newcastle,,Bournemouth,2,1,H
2015,epl,2018,10/11/2018,,,Southampton,,Watford,1,1,D
2016,epl,2018,11/11/2018,,,Arsenal,,Wolves,1,1,D
2017,epl,2018,11/11/2018,,,Chelsea,,Everton,0,0,D
2018,epl,2018,11/11/2018,,,Liverpool,,Fulham,2,0,H
2019,epl,2018,11/11/2018,,,Man City,,Man United,3,1,H
2020,epl,2018,24/11/2018,,,Brighton,,Leicester,1,1,D
2021,epl,2018,24/11/2018,,,Everton,,Cardiff,1,0,H
2022,epl,2018,24/11/2018,,,Fulham,,Southampton,3,2,H
2023,epl,2018,24/11/2018,,,Man United,,Crystal Palace,0,0,D
2024,epl,2018,24/11/2018,,,Tottenham,,Chelsea,3,1,H
2025,epl,2018,24/11/2018,,,Watford,,Liverpool,0,3,A
2026,epl,2018,24/11/2018,,,West Ham,,Man City,0,4,A
2027,epl,2018,25/11/2018,,,Bournemouth,,Arsenal,1,2,A
2028,epl,2018,25/11/2018,,,Wolves,,Huddersfield,0,2,A
2029,epl,2018,26/11/2018,,,Burnley,,Newcastle,1,2,A
2030,epl,2018,30/11/2018,,,Cardiff,,Wolves,2,1,H
2031,epl,2018,01/12/2018,,,Crystal Palace,,Burnley,2,0,H
2032,epl,2018,01/12/2018,,,Huddersfield,,Brighton,1,2,A
2033,epl,2018,01/12/2018,,,Leicester,,Watford,2,0,H
2034,epl,2018,01/12/2018,,,Man City,,Bournemouth,3,1,H
2035,epl,2018,01/12/2018,,,Newcastle,,West Ham,0,3,A
2036,epl,2018,01/12/2018,,,Southampton,,Man United,2,2,D
2037,epl,2018,02/12/2018,,,Arsenal,,Tottenham,4,2,H
2038,epl,2018,02/12/2018,,,Chelsea,,Fulham,2,0,H
2039,epl,2018,02/12/2018,,,Liverpool,,Everton,1,0,H
2040,epl,2018,04/12/2018,,,Bournemouth,,Huddersfield,2,1,H
2041,epl,2018,04/12/2018,,,Brighton,,Crystal Palace,3,1,H
2042,epl,2018,04/12/2018,,,Watford,,Man City,1,2,A
2043,epl,2018,04/12/2018,,,West Ham,,Cardiff,3,1,H
2044,epl,2018,05/12/2018,,,Burnley,,Liverpool,1,3,A
2045,epl,2018,05/12/2018,,,Everton,,Newcastle,1,1,D
2046,epl,2018,05/12/2018,,,Fulham,,Leicester,1,1,D
2047,epl,2018,05/12/2018,,,Man United,,Arsenal,2,2,D
2048,epl,2018,05/12/2018,,,Tottenham,,Southampton,3,1,H
2049,epl,2018,05/12/2018,,,Wolves,,Chelsea,2,1,H
2050,epl,2018,08/12/2018,,,Arsenal,,Huddersfield,1,0,H
2051,epl,2018,08/12/2018,,,Bournemouth,,Liverpool,0,4,A
2052,epl,2018,08/12/2018,,,Burnley,,Brighton,1,0,H
2053,epl,2018,08/12/2018,,,Cardiff,,Southampton,1,0,H
2054,epl,2018,08/12/2018,,,Chelsea,,Man City,2,0,H
2055,epl,2018,08/12/2018,,,Leicester,,Tottenham,0,2,A
2056,epl,2018,08/12/2018,,,Man United,,Fulham,4,1,H
2057,epl,2018,08/12/2018,,,West Ham,,Crystal Palace,3,2,H
2058,epl,2018,09/12/2018,,,Newcastle,,Wolves,1,2,A
2059,epl,2018,10/12/2018,,,Everton,,Watford,2,2,D
2060,epl,2018,15/12/2018,,,Crystal Palace,,Leicester,1,0,H
2061,epl,2018,15/12/2018,,,Fulham,,West Ham,0,2,A
2062,epl,2018,15/12/2018,,,Huddersfield,,Newcastle,0,1,A
2063,epl,2018,15/12/2018,,,Man City,,Everton,3,1,H
2064,epl,2018,15/12/2018,,,Tottenham,,Burnley,1,0,H
2065,epl,2018,15/12/2018,,,Watford,,Cardiff,3,2,H
2066,epl,2018,15/12/2018,,,Wolves,,Bournemouth,2,0,H
2067,epl,2018,16/12/2018,,,Brighton,,Chelsea,1,2,A
2068,epl,2018,16/12/2018,,,Liverpool,,Man United,3,1,H
2069,epl,2018,16/12/2018,,,Southampton,,Arsenal,3,2,H
2070,epl,2018,21/12/2018,,,Wolves,,Liverpool,0,2,A
2071,epl,2018,22/12/2018,,,Arsenal,,Burnley,3,1,H
2072,epl,2018,22/12/2018,,,Bournemouth,,Brighton,2,0,H
2073,epl,2018,22/12/2018,,,Cardiff,,Man United,1,5,A
2074,epl,2018,22/12/2018,,,Chelsea,,Leicester,0,1,A
2075,epl,2018,22/12/2018,,,Huddersfield,,Southampton,1,3,A
2076,epl,2018,22/12/2018,,,Man City,,Crystal Palace,2,3,A
2077,epl,2018,22/12/2018,,,Newcastle,,Fulham,0,0,D
2078,epl,2018,22/12/2018,,,West Ham,,Watford,0,2,A
2079,epl,2018,23/12/2018,,,Everton,,Tottenham,2,6,A
2080,epl,2018,26/12/2018,,,Brighton,,Arsenal,1,1,D
2081,epl,2018,26/12/2018,,,Burnley,,Everton,1,5,A
2082,epl,2018,26/12/2018,,,Crystal Palace,,Cardiff,0,0,D
2083,epl,2018,26/12/2018,,,Fulham,,Wolves,1,1,D
2084,epl,2018,26/12/2018,,,Leicester,,Man City,2,1,H
2085,epl,2018,26/12/2018,,,Liverpool,,Newcastle,4,0,H
2086,epl,2018,26/12/2018,,,Man United,,Huddersfield,3,1,H
2087,epl,2018,26/12/2018,,,Tottenham,,Bournemouth,5,0,H
2088,epl,2018,26/12/2018,,,Watford,,Chelsea,1,2,A
2089,epl,2018,27/12/2018,,,Southampton,,West Ham,1,2,A
2090,epl,2018,29/12/2018,,,Brighton,,Everton,1,0,H
2091,epl,2018,29/12/2018,,,Fulham,,Huddersfield,1,0,H
2092,epl,2018,29/12/2018,,,Leicester,,Cardiff,0,1,A
2093,epl,2018,29/12/2018,,,Liverpool,,Arsenal,5,1,H
2094,epl,2018,29/12/2018,,,Tottenham,,Wolves,1,3,A
2095,epl,2018,29/12/2018,,,Watford,,Newcastle,1,1,D
2096,epl,2018,30/12/2018,,,Burnley,,West Ham,2,0,H
2097,epl,2018,30/12/2018,,,Crystal Palace,,Chelsea,0,1,A
2098,epl,2018,30/12/2018,,,Man United,,Bournemouth,4,1,H
2099,epl,2018,30/12/2018,,,Southampton,,Man City,1,3,A
2100,epl,2018,01/01/2019,,,Arsenal,,Fulham,4,1,H
2101,epl,2018,01/01/2019,,,Cardiff,,Tottenham,0,3,A
2102,epl,2018,01/01/2019,,,Everton,,Leicester,0,1,A
2103,epl,2018,02/01/2019,,,Bournemouth,,Watford,3,3,D
2104,epl,2018,02/01/2019,,,Chelsea,,Southampton,0,0,D
2105,epl,2018,02/01/2019,,,Huddersfield,,Burnley,1,2,A
2106,epl,2018,02/01/2019,,,Newcastle,,Man United,0,2,A
2107,epl,2018,02/01/2019,,,West Ham,,Brighton,2,2,D
2108,epl,2018,02/01/2019,,,Wolves,,Crystal Palace,0,2,A
2109,epl,2018,03/01/2019,,,Man City,,Liverpool,2,1,H
2110,epl,2018,12/01/2019,,,Brighton,,Liverpool,0,1,A
2111,epl,2018,12/01/2019,,,Burnley,,Fulham,2,1,H
2112,epl,2018,12/01/2019,,,Cardiff,,Huddersfield,0,0,D
2113,epl,2018,12/01/2019,,,Chelsea,,Newcastle,2,1,H
2114,epl,2018,12/01/2019,,,Crystal Palace,,Watford,1,2,A
2115,epl,2018,12/01/2019,,,Leicester,,Southampton,1,2,A
2116,epl,2018,12/01/2019,,,West Ham,,Arsenal,1,0,H
2117,epl,2018,13/01/2019,,,Everton,,Bournemouth,2,0,H
2118,epl,2018,13/01/2019,,,Tottenham,,Man United,0,1,A
2119,epl,2018,14/01/2019,,,Man City,,Wolves,3,0,H
2120,epl,2018,19/01/2019,,,Arsenal,,Chelsea,2,0,H
2121,epl,2018,19/01/2019,,,Bournemouth,,West Ham,2,0,H
2122,epl,2018,19/01/2019,,,Liverpool,,Crystal Palace,4,3,H
2123,epl,2018,19/01/2019,,,Man United,,Brighton,2,1,H
2124,epl,2018,19/01/2019,,,Newcastle,,Cardiff,3,0,H
2125,epl,2018,19/01/2019,,,Southampton,,Everton,2,1,H
2126,epl,2018,19/01/2019,,,Watford,,Burnley,0,0,D
2127,epl,2018,19/01/2019,,,Wolves,,Leicester,4,3,H
2128,epl,2018,20/01/2019,,,Fulham,,Tottenham,1,2,A
2129,epl,2018,20/01/2019,,,Huddersfield,,Man City,0,3,A
2130,epl,2018,29/01/2019,,,Arsenal,,Cardiff,2,1,H
2131,epl,2018,29/01/2019,,,Fulham,,Brighton,4,2,H
2132,epl,2018,29/01/2019,,,Huddersfield,,Everton,0,1,A
2133,epl,2018,29/01/2019,,,Man United,,Burnley,2,2,D
2134,epl,2018,29/01/2019,,,Newcastle,,Man City,2,1,H
2135,epl,2018,29/01/2019,,,Wolves,,West Ham,3,0,H
2136,epl,2018,30/01/2019,,,Bournemouth,,Chelsea,4,0,H
2137,epl,2018,30/01/2019,,,Liverpool,,Leicester,1,1,D
2138,epl,2018,30/01/2019,,,Southampton,,Crystal Palace,1,1,D
2139,epl,2018,30/01/2019,,,Tottenham,,Watford,2,1,H
2140,epl,2018,02/02/2019,,,Brighton,,Watford,0,0,D
2141,epl,2018,02/02/2019,,,Burnley,,Southampton,1,1,D
2142,epl,2018,02/02/2019,,,Cardiff,,Bournemouth,2,0,H
2143,epl,2018,02/02/2019,,,Chelsea,,Huddersfield,5,0,H
2144,epl,2018,02/02/2019,,,Crystal Palace,,Fulham,2,0,H
2145,epl,2018,02/02/2019,,,Everton,,Wolves,1,3,A
2146,epl,2018,02/02/2019,,,Tottenham,,Newcastle,1,0,H
2147,epl,2018,03/02/2019,,,Leicester,,Man United,0,1,A
2148,epl,2018,03/02/2019,,,Man City,,Arsenal,3,1,H
2149,epl,2018,04/02/2019,,,West Ham,,Liverpool,1,1,D
2150,epl,2018,06/02/2019,,,Everton,,Man City,0,2,A
2151,epl,2018,09/02/2019,,,Brighton,,Burnley,1,3,A
2152,epl,2018,09/02/2019,,,Crystal Palace,,West Ham,1,1,D
2153,epl,2018,09/02/2019,,,Fulham,,Man United,0,3,A
2154,epl,2018,09/02/2019,,,Huddersfield,,Arsenal,1,2,A
2155,epl,2018,09/02/2019,,,Liverpool,,Bournemouth,3,0,H
2156,epl,2018,09/02/2019,,,Southampton,,Cardiff,1,2,A
2157,epl,2018,09/02/2019,,,Watford,,Everton,1,0,H
2158,epl,2018,10/02/2019,,,Man City,,Chelsea,6,0,H
2159,epl,2018,10/02/2019,,,Tottenham,,Leicester,3,1,H
2160,epl,2018,11/02/2019,,,Wolves,,Newcastle,1,1,D
2161,epl,2018,22/02/2019,,,Cardiff,,Watford,1,5,A
2162,epl,2018,22/02/2019,,,West Ham,,Fulham,3,1,H
2163,epl,2018,23/02/2019,,,Bournemouth,,Wolves,1,1,D
2164,epl,2018,23/02/2019,,,Burnley,,Tottenham,2,1,H
2165,epl,2018,23/02/2019,,,Leicester,,Crystal Palace,1,4,A
2166,epl,2018,23/02/2019,,,Newcastle,,Huddersfield,2,0,H
2167,epl,2018,24/02/2019,,,Arsenal,,Southampton,2,0,H
2168,epl,2018,24/02/2019,,,Man United,,Liverpool,0,0,D
2169,epl,2018,26/02/2019,,,Cardiff,,Everton,0,3,A
2170,epl,2018,26/02/2019,,,Huddersfield,,Wolves,1,0,H
2171,epl,2018,26/02/2019,,,Leicester,,Brighton,2,1,H
2172,epl,2018,26/02/2019,,,Newcastle,,Burnley,2,0,H
2173,epl,2018,27/02/2019,,,Arsenal,,Bournemouth,5,1,H
2174,epl,2018,27/02/2019,,,Chelsea,,Tottenham,2,0,H
2175,epl,2018,27/02/2019,,,Crystal Palace,,Man United,1,3,A
2176,epl,2018,27/02/2019,,,Liverpool,,Watford,5,0,H
2177,epl,2018,27/02/2019,,,Man City,,West Ham,1,0,H
2178,epl,2018,27/02/2019,,,Southampton,,Fulham,2,0,H
2179,epl,2018,02/03/2019,,,Bournemouth,,Man City,0,1,A
2180,epl,2018,02/03/2019,,,Brighton,,Huddersfield,1,0,H
2181,epl,2018,02/03/2019,,,Burnley,,Crystal Palace,1,3,A
2182,epl,2018,02/03/2019,,,Man United,,Southampton,3,2,H
2183,epl,2018,02/03/2019,,,Tottenham,,Arsenal,1,1,D
2184,epl,2018,02/03/2019,,,West Ham,,Newcastle,2,0,H
2185,epl,2018,02/03/2019,,,Wolves,,Cardiff,2,0,H
2186,epl,2018,03/03/2019,,,Everton,,Liverpool,0,0,D
2187,epl,2018,03/03/2019,,,Fulham,,Chelsea,1,2,A
2188,epl,2018,03/03/2019,,,Watford,,Leicester,2,1,H
2189,epl,2018,09/03/2019,,,Cardiff,,West Ham,2,0,H
2190,epl,2018,09/03/2019,,,Crystal Palace,,Brighton,1,2,A
2191,epl,2018,09/03/2019,,,Huddersfield,,Bournemouth,0,2,A
2192,epl,2018,09/03/2019,,,Leicester,,Fulham,3,1,H
2193,epl,2018,09/03/2019,,,Man City,,Watford,3,1,H
2194,epl,2018,09/03/2019,,,Newcastle,,Everton,3,2,H
2195,epl,2018,09/03/2019,,,Southampton,,Tottenham,2,1,H
2196,epl,2018,10/03/2019,,,Arsenal,,Man United,2,0,H
2197,epl,2018,10/03/2019,,,Chelsea,,Wolves,1,1,D
2198,epl,2018,10/03/2019,,,Liverpool,,Burnley,4,2,H
2199,epl,2018,16/03/2019,,,Bournemouth,,Newcastle,2,2,D
2200,epl,2018,16/03/2019,,,Burnley,,Leicester,1,2,A
2201,epl,2018,16/03/2019,,,West Ham,,Huddersfield,4,3,H
2202,epl,2018,17/03/2019,,,Everton,,Chelsea,2,0,H
2203,epl,2018,17/03/2019,,,Fulham,,Liverpool,1,2,A
2204,epl,2018,30/03/2019,,,Brighton,,Southampton,0,1,A
2205,epl,2018,30/03/2019,,,Burnley,,Wolves,2,0,H
2206,epl,2018,30/03/2019,,,Crystal Palace,,Huddersfield,2,0,H
2207,epl,2018,30/03/2019,,,Fulham,,Man City,0,2,A
2208,epl,2018,30/03/2019,,,Leicester,,Bournemouth,2,0,H
2209,epl,2018,30/03/2019,,,Man United,,Watford,2,1,H
2210,epl,2018,30/03/2019,,,West Ham,,Everton,0,2,A
2211,epl,2018,31/03/2019,,,Cardiff,,Chelsea,1,2,A
2212,epl,2018,31/03/2019,,,Liverpool,,Tottenham,2,1,H
2213,epl,2018,01/04/2019,,,Arsenal,,Newcastle,2,0,H
2214,epl,2018,02/04/2019,,,Watford,,Fulham,4,1,H
2215,epl,2018,02/04/2019,,,Wolves,,Man United,2,1,H
2216,epl,2018,03/04/2019,,,Chelsea,,Brighton,3,0,H
2217,epl,2018,03/04/2019,,,Man City,,Cardiff,2,0,H
2218,epl,2018,03/04/2019,,,Tottenham,,Crystal Palace,2,0,H
2219,epl,2018,05/04/2019,,,Southampton,,Liverpool,1,3,A
2220,epl,2018,06/04/2019,,,Bournemouth,,Burnley,1,3,A
2221,epl,2018,06/04/2019,,,Huddersfield,,Leicester,1,4,A
2222,epl,2018,06/04/2019,,,Newcastle,,Crystal Palace,0,1,A
2223,epl,2018,07/04/2019,,,Everton,,Arsenal,1,0,H
2224,epl,2018,08/04/2019,,,Chelsea,,West Ham,2,0,H
2225,epl,2018,12/04/2019,,,Leicester,,Newcastle,0,1,A
2226,epl,2018,13/04/2019,,,Brighton,,Bournemouth,0,5,A
2227,epl,2018,13/04/2019,,,Burnley,,Cardiff,2,0,H
2228,epl,2018,13/04/2019,,,Fulham,,Everton,2,0,H
2229,epl,2018,13/04/2019,,,Man United,,West Ham,2,1,H
2230,epl,2018,13/04/2019,,,Southampton,,Wolves,3,1,H
2231,epl,2018,13/04/2019,,,Tottenham,,Huddersfield,4,0,H
2232,epl,2018,14/04/2019,,,Crystal Palace,,Man City,1,3,A
2233,epl,2018,14/04/2019,,,Liverpool,,Chelsea,2,0,H
2234,epl,2018,15/04/2019,,,Watford,,Arsenal,0,1,A
2235,epl,2018,16/04/2019,,,Brighton,,Cardiff,0,2,A
2236,epl,2018,20/04/2019,,,Bournemouth,,Fulham,0,1,A
2237,epl,2018,20/04/2019,,,Huddersfield,,Watford,1,2,A
2238,epl,2018,20/04/2019,,,Man City,,Tottenham,1,0,H
2239,epl,2018,20/04/2019,,,Newcastle,,Southampton,3,1,H
2240,epl,2018,20/04/2019,,,West Ham,,Leicester,2,2,D
2241,epl,2018,20/04/2019,,,Wolves,,Brighton,0,0,D
2242,epl,2018,21/04/2019,,,Arsenal,,Crystal Palace,2,3,A
2243,epl,2018,21/04/2019,,,Cardiff,,Liverpool,0,2,A
2244,epl,2018,21/04/2019,,,Everton,,Man United,4,0,H
2245,epl,2018,22/04/2019,,,Chelsea,,Burnley,2,2,D
2246,epl,2018,23/04/2019,,,Tottenham,,Brighton,1,0,H
2247,epl,2018,23/04/2019,,,Watford,,Southampton,1,1,D
2248,epl,2018,24/04/2019,,,Man United,,Man City,0,2,A
2249,epl,2018,24/04/2019,,,Wolves,,Arsenal,3,1,H
2250,epl,2018,26/04/2019,,,Liverpool,,Huddersfield,5,0,H
2251,epl,2018,27/04/2019,,,Brighton,,Newcastle,1,1,D
2252,epl,2018,27/04/2019,,,Crystal Palace,,Everton,0,0,D
2253,epl,2018,27/04/2019,,,Fulham,,Cardiff,1,0,H
